ew,em,predicted_em,L_line
0.053613904954274524,2.3302951589988917e+53,1.1581036302087501e+54,8.763700240961326e+31
0.14636481545145064,3.354113342669778e+53,2.6364542369551318e+53,2.4248608950575e+32
4.324453270356033,1.4559912985107324e+55,1.601467379910346e+55,7.248700200655839e+33
0.42138883183619585,9.279810333351532e+53,1.8697458149025766e+54,7.015778599991117e+32
0.5458883263630848,8.296018086648934e+53,4.25652691792398e+53,9.10415716785751e+32
6.364301568514113,2.497625546712726e+55,2.5855518048506847e+55,1.0690554758638402e+34
2.9807849287915786,2.975978676738221e+55,7.86842863719194e+54,5.01118695006667e+33
2.589897630939878,1.075619274776624e+55,1.7912690606940338e+54,4.3437645911512386e+33
11.164829047513887,1.0358927441054652e+56,1.0880746303630837e+56,1.893118785890573e+34
1.6356403449230532,7.671013283287455e+54,1.9099076637089388e+54,2.7379950726124837e+33
1.4589184996523878,3.884573503188153e+54,4.347956452973792e+53,2.4419738024057348e+33
7.816397105358428,3.7899154076151396e+55,2.641089054801872e+55,1.315783003149097e+34
2.279485936645515,7.919025724203875e+54,3.083525314937887e+54,3.818581001462752e+33
1.8582971115497204,4.111406533906438e+54,7.019728778383183e+53,3.1112547274622725e+33
9.837496571755224,3.3996931857127663e+55,4.2640097813273315e+55,1.6546367629583583e+34
0.07518300716928504,6.552163798102333e+53,9.383876527264058e+53,1.251875562889385e+32
0.05535743949595611,4.8849919894474355e+53,2.1362648716427634e+53,9.190775777359058e+31
4.4521499715434105,2.62157722890656e+55,1.2976362186871782e+55,7.509094861147475e+33
3.33492525789646,1.472919315194289e+55,2.954103948510703e+54,5.614560625078012e+33
11.055291088958178,6.354370180351808e+55,1.7944180650250957e+56,1.8656725715425065e+34
0.017974716353027567,1.1963197906740085e+53,2.2777530967245466e+53,2.815760429225241e+31
0.002960007204288257,9.053719022903041e+52,5.185366530208233e+52,3.254574588792559e+30
1.7320171432522542,3.2297559326431206e+54,3.1497589583037786e+54,2.898699966646045e+33
1.299439815134721,2.0737786097300372e+54,7.170511458901597e+53,2.174275655422352e+33
10.360229320675424,2.448068524527608e+55,4.355600047117252e+55,1.735213206424292e+34
0.010188001861019064,1.3840959784127499e+53,3.6774077974476653e+53,1.5443543839998546e+31
0.00028586203558041146,1.01535228747784e+53,8.371718312328526e+52,-1.1310475496687035e+30
2.329942806226164,3.818891937370088e+54,5.085251851925239e+54,3.9018740195891324e+33
1.6532859075523048,2.36039565707881e+54,1.1576713379765151e+54,2.767007705377347e+33
12.317253227257176,2.617979817448498e+55,7.032069278652552e+55,2.0642080547528587e+34
0.11712352235745552,9.271338431037499e+53,1.5475590635606175e+54,1.953973236879523e+32
0.0571162451035028,5.928940235991679e+53,3.5230600644324613e+53,9.50119866626977e+31
3.8855164491461545,3.351030586210967e+55,2.1400203696194279e+55,6.52921910701789e+33
3.112451712472549,1.7931874537326457e+55,4.871814251749161e+54,5.220458785079862e+33
13.941839009686007,2.0198699346509156e+56,2.9592971862729084e+56,2.39811074330038e+34
1.9722819181867814,2.5637770866793785e+54,9.499387055127104e+54,3.2995031929587797e+33
0.006066145506176655,9.784810876068117e+52,5.501347914122495e+53,8.514889717672394e+30
2.754230893144236,3.6287254974179035e+54,2.1625611557276822e+54,4.6121065865577824e+33
7.477414345006844,5.203370900852576e+55,1.3136094302015527e+56,1.2597054499600497e+34
0.005316861700321026,9.675150872443604e+52,2.524834237097651e+53,7.280212432613528e+30
4.383314051901993,1.0247880639604015e+55,1.533665790103955e+55,7.353135215003564e+33
0.03676945975062226,1.2449272067734595e+53,8.881866847183153e+53,6.008039568542341e+31
3.9242657629069413,9.166212149332691e+54,3.491431651642328e+54,6.582371419968658e+33
9.90100442446178,1.2525668520157466e+56,2.1208082510657467e+56,1.6817480794591056e+34
0.36249410079263966,7.480465104260001e+53,1.0625229299618446e+54,6.066327230168325e+32
3.466636953538522,3.1820561258559302e+56,6.454107144699958e+55,5.94318580895499e+33
0.23873275667494392,2.9568807941429003e+53,3.7377452536639615e+54,3.9896958525122386e+32
5.34680562592204,1.1343055245945698e+56,1.4692949476671132e+55,9.065273940422454e+33
13.70962890496728,9.236046858219169e+56,8.92497164249472e+56,2.4475501605583424e+34
0.061203177153491065,1.3789605358304346e+53,1.132895515994864e+54,1.0066015494631063e+32
0.32894400365616605,4.849047948274498e+53,2.579067283152977e+53,5.486841305800355e+32
3.823031251043325,7.462526012607288e+55,1.56660869233733e+55,6.457564058784404e+33
0.08229304173457508,1.5362485745824652e+53,9.072647963306895e+53,1.3588712739972755e+32
4.245215213059367,4.3068835041054513e+55,3.566427059570654e+54,7.14367452365354e+33
13.824886359214876,2.6946625028912102e+56,2.1663628818864926e+56,2.4215048295386865e+34
0.12981912152013425,2.6085676077593614e+53,1.8290475865026674e+54,2.1592525008326885e+32
0.37834156804381336,6.217924278486015e+53,4.163876300222138e+53,6.316938049863834e+32
5.414907776620129,8.744891352484973e+55,2.529272829893241e+55,9.17325155418823e+33
0.07979425152659401,1.505542008793049e+53,1.4647692241859e+54,1.3183510420153948e+32
5.552270270044752,4.531352872327705e+55,5.7579580055245644e+54,9.352081204038633e+33
17.731688905468932,3.1183164092286526e+56,3.497569497504672e+56,3.1207303667024046e+34
1.3305391603727654,7.25213106373617e+54,7.697158776191337e+54,2.2382579178355872e+33
1.1961314314562799,5.39232790643408e+54,1.752279013610191e+54,2.0099883973906608e+33
6.745502128769726,2.7304615555058623e+56,1.0643908175850332e+56,1.1504290940940276e+34
0.021396439988781095,3.2344195268047994e+53,6.164170561901909e+54,3.4797005972876198e+31
7.250717485833135,1.5722094017655636e+56,2.4231144844027236e+55,1.229819729625681e+34
22.450920320503553,6.623268603680697e+56,1.4718779298975856e+57,3.907023719962874e+34
0.7876962105367575,1.305711909111791e+54,1.8683352437035952e+54,1.317177758847995e+33
0.7218932016598291,9.834704850779911e+53,4.253315714438251e+53,1.2072797900148567e+33
5.236536881698224,3.554119819441986e+55,2.583601216230346e+55,8.803969727625351e+33
0.06533243759359407,1.16726967125124e+53,1.4962322389171467e+54,1.0780495996998328e+32
5.073400238027286,2.273322619509153e+55,5.8816380464200214e+54,8.511496284695825e+33
24.745699134236716,2.6948088894719044e+56,3.572696745405931e+56,4.247574739745004e+34
1.065682289057325,1.5078752925404102e+54,3.016407091410384e+54,1.7828490611637918e+33
0.8643417791546688,1.09325079560838e+54,6.86693232720185e+53,1.446174863367268e+33
6.856559521941929,4.182727488383544e+55,4.171196286253898e+55,1.1556753936302064e+34
0.06459135251754797,1.2206929910908e+53,2.4156508052162654e+54,1.0649474434729543e+32
6.590432068487049,2.573140105567578e+55,9.495841162403872e+54,1.107300212899223e+34
31.662295594741217,2.872684053758276e+56,5.7680803456549986e+56,5.448682851844927e+34
1.620632072731035,1.0242111087461089e+55,1.2693909380788743e+55,2.7279564774299493e+33
1.2977191655556215,6.51690508922979e+54,2.8898028032665753e+54,2.185562371603431e+33
8.244724946218025,3.43942379441572e+56,1.7553594744544982e+56,1.4019272191798573e+34
9.16475575539106,1.903148789940112e+56,3.996123320130431e+55,1.5526461715804063e+34
18.75955470846462,1.8794941188563028e+57,2.4273742565237728e+57,3.4685143879086906e+34
